Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
SASA-SOKM,2021-03-02,2021-05-07,97122.79091332271,2.7564516777122106,1.4,-0.11539995055241464,77.69823273065818,38.84911636532909,-11207.965268909948,-11324.512618005934,1310904.8952316644
ODAS-PGSUS,2021-03-29,2021-05-12,105003.80541358987,-2.451819420929637,1.4,-0.29528879358089516,84.0030443308719,42.00152216543595,-31006.44702198202,-31132.45158847833,1283624.4295938036
CIMSA-TCELL,2021-03-23,2021-05-20,105382.45988395704,3.7138449504809814,1.4,0.04499069961701374,84.30596790716564,42.15298395358282,4741.230597541112,4614.771645680364,1294285.0135391932
EKGYO-HALKB,2021-05-07,2021-05-21,83825.96403615868,-1.5986278703563934,1.065751913570929,0.039794891129479384,67.06077122892695,33.530385614463476,3335.845112642589,3235.2539557991986,1298276.4067440454
AKBNK-KONTR,2021-04-22,2021-05-31,109837.62392115209,3.0076846799552963,1.4,0.00927099087209024,87.87009913692168,43.93504956846084,1018.3036087850816,886.498460079699,1306806.1649853925
CCOLA-ODAS,2021-03-15,2021-06-04,104271.79675038943,2.989255965692145,1.4,-0.8342683715957502,83.41743740031156,41.70871870015578,-86990.66207831043,-87115.7882344109,1222779.897069222
GUBRF-TCELL,2021-05-24,2021-06-07,86519.61151383095,-1.6631589602383219,1.1087726401588813,-0.10687922772173561,69.21568921106477,34.607844605532385,-9247.149261382836,-9350.972795199434,1215590.7072527932
MGROS-PGSUS,2021-04-08,2021-06-16,79812.66850181021,-1.579073785463616,1.052715856975744,-0.13912126754968157,63.85013480144818,31.92506740072409,-11103.639608494383,-11199.414810696555,1210831.300952434
BRSAN-GARAN,2021-05-10,2021-06-21,88199.14721206138,-1.679080370583413,1.1193869137222754,-0.1617829660541309,70.5593177696491,35.27965888482455,-14269.11963941222,-14374.958616066693,1200004.1139226905
TKFEN-YKBNK,2021-04-19,2021-06-22,108201.01743538951,3.8740232049894656,1.4,0.08781534113760914,86.56081394831162,43.28040697415581,9501.709257525124,9371.868036602657,1210071.98553901
SISE-TTKOM,2021-04-30,2021-06-23,110331.9479729168,2.183384235717167,1.4,-0.06716780993741775,88.26555837833344,44.13277918916672,-7410.7553114699385,-7543.153649037438,1203221.0337715256
CIMSA-TCELL,2021-05-31,2021-06-24,109771.71785877296,-2.3409049352182434,1.4,-0.1214275879071455,87.81737428701837,43.908687143509184,-13329.314920014527,-13461.040981445054,1190439.5706903988
FROTO-GARAN,2021-05-03,2021-06-29,82479.2837359262,-1.5671939434874442,1.0447959623249627,0.05272383871724434,65.98342698874097,32.99171349437049,4348.624453206808,4249.649312723696,1198103.5179633512
AKBNK-KONTR,2021-06-28,2021-07-02,100225.74937246036,2.455707712707268,1.4,-0.000778851659517397,80.18059949796829,40.090299748984144,-78.06099122511546,-198.33189047206787,1200034.3421592715
TAVHL-TCELL,2021-05-03,2021-07-07,84387.99484091539,-1.6034614805963208,1.0689743203975473,0.008595412952930107,67.51039587273232,33.75519793636616,725.3496639274032,624.0840701183047,1204188.9971859395
FROTO-SAHOL,2021-05-17,2021-07-07,97240.60599772279,-1.8883356356980863,1.2588904237987242,0.043329420305725584,77.79248479817824,38.89624239908912,4213.37908805879,4096.690360861523,1208285.687546801
CCOLA-HALKB,2021-05-07,2021-07-09,107104.4986846388,2.042568058793296,1.3617120391955309,0.039887029945218706,85.68359894771105,42.841799473855524,4272.080346301826,4143.554947880259,1213845.5964345816
TKFEN-YKBNK,2021-06-29,2021-07-16,100640.69550892149,-2.5982047339488723,1.4,-0.024577992944306747,80.5125564071372,40.2562782035686,-2473.546304128396,-2594.3151387391017,1216231.8629570843
CIMSA-YKBNK,2021-06-29,2021-07-19,100640.69550892149,-2.7881517666331033,1.4,0.0643677744768966,80.5125564071372,40.2562782035686,6478.017591716279,6357.2487571055735,1224750.4837781675
