Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
CIMSA-ENKAI,2024-09-06,2024-09-20,621398.0964739759,-3.0223335643844673,2.0,0.05070042819325703,497.1184771791808,248.5592385895904,31505.14956970542,30759.471853936648,5190468.6279142145
SASA-TTKOM,2024-08-27,2024-09-23,431742.1253451655,-3.07384515095173,2.0,-0.096542454029,345.3937002761324,172.6968501380662,-41681.444288518396,-42199.534838932595,5168980.264167735
ASTOR-TUPRS,2024-09-09,2024-09-25,409208.94061732845,1.9674723986767646,1.3116482657845097,0.06292036040777635,327.36715249386276,163.68357624693138,25747.574025726655,25256.523296985863,5208076.132996757
BIMAS-SAHOL,2024-08-09,2024-09-27,630525.3567108336,3.6965141699788577,2.0,0.2146513016461359,504.4202853686669,252.21014268433345,135343.08853887458,134586.45811082158,5356626.97439067
ARCLK-ASELS,2024-08-26,2024-09-30,313658.0773250365,-2.129221233808561,1.4194808225390407,-0.050821933516213356,250.92646186002924,125.46323093001462,-15940.709952636314,-16317.099645426359,5362410.931895393
REEDR-SISE,2024-09-12,2024-10-01,455117.44741837395,-3.891194377462765,2.0,-0.22738148643720907,364.0939579346992,182.0469789673496,-103485.28169749821,-104031.42263440027,5265758.641497581
REEDR-TKFEN,2024-08-05,2024-10-02,124919.76939270039,-1.6359108492669514,1.0906072328446343,-0.364540827284142,99.93581551416031,49.967907757080155,-45538.35607855924,-45688.259801830485,5227441.190145463
KCHOL-THYAO,2024-09-09,2024-10-04,183195.02643506342,-1.9331832534636042,1.2887888356424029,0.09238332142929505,146.55602114805075,73.27801057402537,16924.16501139867,16704.330979676593,5258746.656517628
ASTOR-YKBNK,2024-09-18,2024-10-04,550113.3682993213,2.7020556046123563,1.8013704030749043,0.07611441967644003,440.090694639457,220.0453473197285,41871.55978435456,41211.42374239538,5299958.0802600235
MIATK-TTKOM,2024-09-26,2024-10-04,411971.76443525666,1.9749594026007542,1.3166396017338362,0.09857073292258263,329.57741154820536,164.78870577410268,40608.35876379281,40113.9926464705,5340072.072906494
SASA-TTKOM,2024-09-27,2024-10-04,601446.518729021,2.807020731537112,1.8713471543580746,-0.004609228221253554,481.15721498321676,240.57860749160838,-2772.2042677005074,-3493.9400901753324,5336578.132816318
CIMSA-ENKAI,2024-09-30,2024-10-04,372098.2423572971,1.7347525538562911,1.1565017025708608,0.10390127431414486,297.6785938858377,148.83929694291885,38661.481550976685,38214.96366014793,5374793.096476466
KONTR-YKBNK,2024-09-26,2024-10-07,548620.8473080292,2.6300440816352664,1.7533627210901777,-0.03134194371137759,438.89667784642336,219.44833892321168,-17194.84371521653,-17853.188731986167,5378228.423268366
ASELS-TOASO,2024-08-15,2024-10-18,439474.4975853677,-2.27174715343875,1.5144981022925001,0.02395279054671079,351.57959806829416,175.78979903414708,10526.640591283269,9999.271194180828,5469078.447357335
REEDR-SISE,2024-10-09,2024-10-18,369507.2827100243,-1.7131095214148246,1.1420730142765498,-0.034526509191131025,295.6058261680194,147.8029130840097,-12757.796592677503,-13201.205331929532,5455877.242025405
REEDR-TTRAK,2024-09-23,2024-10-23,620277.6317001282,-3.157923074482747,2.0,-0.33871246452276543,496.2221053601026,248.1110526800513,-210095.76532149463,-210840.0984795348,5282403.870026123
ASTOR-YKBNK,2024-10-15,2024-10-23,244433.676815657,-1.898045869078817,1.2653639127192113,0.15912173518258213,195.5469414525256,97.7734707262628,38894.71079196584,38601.390379787044,5321005.26040591
ASTOR-TUPRS,2024-10-10,2024-11-01,470384.77610207984,-2.1779058099503934,1.4519372066335956,0.1655758076906603,376.3078208816639,188.15391044083194,77884.33922849227,77319.87749716979,5463256.2442762805
CIMSA-ENKAI,2024-10-14,2024-11-04,485756.566872082,-2.236991247823208,1.4913274985488052,0.03862622972041141,388.6052534976656,194.3026267488328,18762.944740199426,18180.03685995293,5504205.205391663
ENKAI-SASA,2024-09-27,2024-11-08,416110.2751726825,-1.942034965109812,1.2946899767398747,0.11704577957998782,332.888220138146,166.444110069073,48703.95154882987,48204.61921862265,5583094.6644270485
MIATK-TTKOM,2024-10-14,2024-11-12,466930.2367312042,-2.1502928094985148,1.4335285396656765,0.1483219465323849,373.5441893849634,186.7720946924817,69256.00160679949,68695.68532272204,5682761.541078412
ENKAI-PGSUS,2024-11-05,2024-11-13,522359.6886436796,2.3693143864628112,1.5795429243085408,-0.1396449632754753,417.8877509149437,208.94387545747185,-72944.89953723535,-73571.73116360776,5617014.939461902
EKGYO-REEDR,2024-10-01,2024-11-14,519097.4682649236,-2.4644951639736203,1.6429967759824136,-0.22386063664269493,415.27797461193893,207.63898730596947,-116205.48972539692,-116828.40668731483,5507810.306703101
MIATK-TOASO,2024-11-01,2024-11-22,655590.7493131537,3.27408390888178,2.0,0.11255526245902134,524.4725994505229,262.23629972526146,73790.18885464847,73003.47995547268,5641306.608791161
SASA-TTKOM,2024-10-22,2024-11-26,351544.9984803007,-1.6021013250929632,1.0680675500619754,0.07860151728373674,281.23599878424056,140.61799939212028,27631.97027406056,27210.1162758842,5699326.24950608
ASTOR-YKBNK,2024-10-30,2024-11-26,407712.61802277766,1.8976451002499348,1.2650967334999565,-0.130240157408666,326.17009441822216,163.08504720911108,-53100.55554878588,-53589.810690413215,5645736.438815666
EREGL-FROTO,2024-11-11,2024-12-03,508720.9715290653,3.9558387230521905,2.0,-0.02083622985140307,406.97677722325227,203.48838861162614,-10599.827093008682,-11210.29225884356,5687903.529308744
ENKAI-PGSUS,2024-11-18,2024-12-03,664482.246209736,-3.329821245429902,2.0,0.033590474412164985,531.5857969677888,265.7928984838944,22320.27388864605,21522.895193194367,5709426.424501938
BIMAS-SAHOL,2024-10-07,2024-12-05,396071.5016345755,-1.8410872059701475,1.227391470646765,0.08239312249665348,316.8572013076604,158.4286006538302,32633.567751611066,32158.281949649576,5756598.118107669
PETKM-TOASO,2024-10-01,2024-12-09,373118.05898783833,-2.9863235695128814,1.9908823796752542,-0.07037555847428249,298.4944471902707,149.24722359513535,-26258.391778109402,-26706.13344889481,5759795.29340739
REEDR-TKFEN,2024-11-26,2024-12-09,359760.0277584196,1.5930606735597466,1.062040449039831,-0.10535805622696684,287.80802220673564,143.90401110336782,-37903.61723278672,-38335.32926609682,5721459.964141293
REEDR-SISE,2024-11-05,2024-12-11,289257.18839891744,3.27168061477651,2.0,0.5067118618417771,231.40575071913395,115.70287535956697,146570.04848473312,146222.93985865443,5882185.022807467
KONTR-YKBNK,2024-11-18,2024-12-12,664482.246209736,3.073944484805025,2.0,0.13995582681583055,531.5857969677888,265.7928984838944,92998.16217272388,92200.7834772722,5981847.864204719
ASTOR-YKBNK,2024-12-03,2024-12-25,458495.2011181895,-2.007623739359188,1.3384158262394585,0.15398864883710658,366.79616089455163,183.39808044727582,70603.05651848744,70052.86227714561,6149771.662264462
AKSEN-SOKM,2024-12-11,2024-12-26,405911.12828688516,-1.7251715421778364,1.150114361451891,0.08599508097424495,324.7289026295081,162.36445131475406,34906.36034537782,34419.26699143356,6191788.773643627
MIATK-TOASO,2024-12-17,2024-12-26,385084.6829529559,-1.599445939072528,1.0662972927150187,-0.07837510422035765,308.06774636236474,154.03387318118237,-30181.052160101302,-30643.15377964485,6161145.619863982
ENKAI-THYAO,2024-10-04,2024-12-30,526337.8349454007,-2.448177192580911,1.632118128387274,0.13340279984886458,421.0702679563206,210.5351339781603,70214.94084810601,69583.33544617152,6260469.957754035
REEDR-TTRAK,2024-11-01,2024-12-30,477352.79993737204,2.1843785948969665,1.4562523965979777,0.5329217320783559,381.88223994989767,190.94111997494883,254391.6809550772,253818.85759515237,6514288.815349187
